Unnamed: 0,agent,group,fit_AS,fit_DB,fit_VS,fit_SG,r2_AS,r2_DB,r2_VS,r2_SG,id,model,lambda,beta,tau,par
5280,1,31,406.7301657386668,412.4812494051847,405.5150562870669,408.2470037849557,0.21379985576443927,0.20262388829591954,0.2157882421217217,0.21063692370533604,96,VS,2.1409605306275905,0.020455384893449856,0.12374847943218166,0.116
5760,4,31,408.9293900685452,413.3500128970948,416.8830265994678,407.501827839936,0.22824318013718115,0.23189110067241042,0.21654139299061678,0.23792731427703018,97,SG,0.6025167827686889,0.4453083535496986,0.03199253029906357,17.606893507933673
10680,2,31,414.5326147421664,412.57321250700494,420.8179786005432,409.3309898997463,0.20436924837428355,0.24469082868817849,0.24367370014353817,0.24001643790051813,98,SG,1.2319854669802242,0.26509460942482477,0.08198607735202207,13.773640647537295
16800,3,31,427.3559848804556,405.6981132713312,406.2444420426319,408.2088619756704,0.23867499346453636,0.2304448911887566,0.22386729675467054,0.24133275993821407,99,DB,2.014330379019673,0.006737946999085468,0.11219462989492733,0.21428570000000002
3120,1,32,402.7899587306848,400.4757652647106,412.48019347071886,405.78138042203307,0.2418695004637844,0.24611625650387953,0.22407720189785638,0.2364121558152284,100,DB,0.9325672617058167,0.41023144681865237,0.05121529041220718,0.21428570000000002
9000,4,32,397.2579582476157,400.6942140630729,415.86013721104615,401.5866437760587,0.25805564693883637,0.2490262623007231,0.26703235115911483,0.26527563175884716,101,AS,0.517443368872256,0.5053335061541812,0.02558461267151141,
9480,3,32,405.51601280553183,407.62833294958114,409.11108632215536,404.7524637951878,0.2450298545485881,0.24109723882927342,0.23833672014687624,0.24645139325284438,102,SG,1.1584969195233454,0.23361465895059977,0.07082030481366768,18.999999999999996
17280,2,32,398.5194879421973,403.3694281399596,393.6978439004116,394.64142802901137,0.26040430205215825,0.25400684678311514,0.22577166286099193,0.25234536420550585,103,VS,1.2352236690805476,0.20165783061983256,0.06713543347589508,0.1247255905780078
11880,3,33,446.8854225987558,439.372263420872,442.240049061008,432.6083068879173,0.2077784572673436,0.20168407199255634,0.1882047937394592,0.2063151682593803,104,SG,2.0152187253807208,0.006737946999085468,0.1439852327284629,1.7047361937498087
12120,2,33,298.3319389215296,304.81733235071465,302.884840312411,300.16002578414884,0.44457999139876037,0.43250579884920615,0.436103619278412,0.44117654748782575,105,AS,1.603725876012966,0.006737946999085468,0.06302235038668569,
