agent,group,model,Unnamed: 0,id,r2_DB,r2_VS,r2_SG,r2_AS,fit,lambda,beta,tau,par
3,54,DB,12000,117,0.2632639460991889,0.24940971539906232,0.26107796174914844,0.268496268836954,373.2275582491448,0.7836680141127536,0.44279228348299987,0.04507041631711325,0.21428570000000002
3,54,VS,12000,117,0.2632639460991889,0.24940971539906232,0.26107796174914844,0.268496268836954,419.86259057359376,2.1189856241026934,0.006737946999085468,0.1580281742937356,0.116
3,54,SG,12000,117,0.2632639460991889,0.24940971539906232,0.26107796174914844,0.268496268836954,370.2977657040935,0.7628218301141378,0.4425138636237911,0.04339910252011165,18.999999999999996
2,54,AS,26880,118,0.3051429412407453,0.21832008831926317,0.31059748763110095,0.31267502198908925,392.9115319338133,1.3745184197553113,0.19618246445444418,0.07095756853757097,
2,54,DB,26880,118,0.3051429412407453,0.21832008831926317,0.31059748763110095,0.31267502198908925,395.7219618125492,1.3697833906409824,0.19605220155101868,0.07232641669981411,0.21428570000000002
2,54,VS,26880,118,0.3051429412407453,0.21832008831926317,0.31059748763110095,0.31267502198908925,403.16346453666574,2.086801018313144,0.006737946999085468,0.12489002639187369,0.116
2,54,SG,26880,118,0.3051429412407453,0.21832008831926317,0.31059748763110095,0.31267502198908925,396.8961163973688,1.3144134340412745,0.2001299593507602,0.07277102494857926,18.387480650571707
4,54,AS,31200,119,0.28595842422207496,0.22969023537844907,0.28275365639744515,0.300994615706976,375.45574229113447,0.6874274937788883,0.46824020103629366,0.04115843553240205,
4,54,DB,31200,119,0.28595842422207496,0.22969023537844907,0.28275365639744515,0.300994615706976,383.5321098872224,0.8549526424894058,0.4059824832498425,0.054421005647612215,0.21428570000000002
4,54,VS,31200,119,0.28595842422207496,0.22969023537844907,0.28275365639744515,0.300994615706976,413.7553600715231,1.9672798678758845,0.006737946999085468,0.14369083131237417,0.116
4,54,SG,31200,119,0.28595842422207496,0.22969023537844907,0.28275365639744515,0.300994615706976,385.253482153452,0.9530598680766735,0.39456072684362425,0.05731834582026053,18.999999999999996
3,55,AS,3120,120,0.4003825045663043,0.3384737363941859,0.41076191929804656,0.40664697210134804,321.25277695737066,1.2849040672816228,0.12312307309412127,0.05986417002924467,
3,55,DB,3120,120,0.4003825045663043,0.3384737363941859,0.41076191929804656,0.40664697210134804,324.04320400254426,1.2615887648421256,0.13614480283463984,0.05875158237281401,0.21428570000000002
3,55,VS,3120,120,0.4003825045663043,0.3384737363941859,0.41076191929804656,0.40664697210134804,365.48453477298926,1.381950796256407,0.006737946999085468,0.10633491170623849,0.116
3,55,SG,3120,120,0.4003825045663043,0.3384737363941859,0.41076191929804656,0.40664697210134804,327.7873319914576,1.4138969515042255,0.05932814902950782,0.06999221748379791,18.999999999999996
4,55,AS,17040,121,0.34537095494166326,0.2947417609118498,0.3484819367780633,0.3528344942359073,289.4353243437751,1.1667368343199176,0.006737946999085468,0.08195604908361326,
4,55,DB,17040,121,0.34537095494166326,0.2947417609118498,0.3484819367780633,0.3528344942359073,295.47723384418373,1.1757156680575227,0.007896238214982736,0.0840197738668646,0.21491187643941526
4,55,VS,17040,121,0.34537095494166326,0.2947417609118498,0.3484819367780633,0.3528344942359073,297.5620186007964,1.1465595982136023,0.006737946999085468,0.08421639778438438,0.116
4,55,SG,17040,121,0.34537095494166326,0.2947417609118498,0.3484819367780633,0.3528344942359073,291.9573785379118,1.1150049879427366,0.006737946999085468,0.0808210968627966,18.999999999999996
2,55,AS,17760,122,0.3921247385409672,0.31430648338193545,0.38516875485750296,0.39746600063185245,343.5804185791921,1.5798286278299893,0.016038422321227992,0.08616606454350745,
2,55,DB,17760,122,0.3921247385409672,0.31430648338193545,0.38516875485750296,0.39746600063185245,347.5738013592331,1.6182447573369392,0.01644728068244067,0.08842919188735292,0.21428570000000002
2,55,VS,17760,122,0.3921247385409672,0.31430648338193545,0.38516875485750296,0.39746600063185245,374.8342738506023,1.6764596523903177,0.006737946999085468,0.12284401137528828,0.116
2,55,SG,17760,122,0.3921247385409672,0.31430648338193545,0.38516875485750296,0.39746600063185245,345.92543424355824,1.5473551561666585,0.012120611677587378,0.08710683363669511,18.151598628571207
1,55,AS,22800,123,0.44989474356490544,0.44601339190126693,0.4564478403320569,0.46114327913510295,318.7068462365261,1.4639447744110226,0.17079911657026747,0.0591324167878272,
1,55,DB,22800,123,0.44989474356490544,0.44601339190126693,0.4564478403320569,0.46114327913510295,322.0716705444353,1.4735399576012091,0.17770768878446758,0.059521420859734046,0.21461280690450726
1,55,VS,22800,123,0.44989474356490544,0.44601339190126693,0.4564478403320569,0.46114327913510295,355.32463687444647,1.8686559355152643,0.006737946999085468,0.12040692198531304,0.116
1,55,SG,22800,123,0.44989474356490544,0.44601339190126693,0.4564478403320569,0.46114327913510295,316.4965906520318,1.2694452396742821,0.19639334378512047,0.053670180590985266,18.784700377320448
4,58,AS,4560,124,0.2505137296679925,0.25223078607410276,0.2084830809555519,0.24917214722565886,529.00702041721,1.254876674316506,0.17657702759361707,0.0823475791045484,
4,58,DB,4560,124,0.2505137296679925,0.25223078607410276,0.2084830809555519,0.24917214722565886,520.2948646680376,1.127846098076371,0.22821819390775183,0.07272367036011855,0.21428570000000002
4,58,VS,4560,124,0.2505137296679925,0.25223078607410276,0.2084830809555519,0.24917214722565886,406.86598132123225,1.762992380533354,0.006737946999085468,0.1227358020914778,0.116
4,58,SG,4560,124,0.2505137296679925,0.25223078607410276,0.2084830809555519,0.24917214722565886,403.6804560192596,1.4190227152336725,0.10849056265373681,0.09855111781443675,18.899921336721196
3,58,AS,6480,125,0.30743077882598613,0.2911119416918502,0.3112133442466961,0.314539594807587,344.77557305760223,1.478277794928774,0.01723746628913795,0.08818008079748008,
3,58,DB,6480,125,0.30743077882598613,0.2911119416918502,0.3112133442466961,0.314539594807587,346.3855487626695,1.5216576697511646,0.016266653055341314,0.08969329094423917,0.21428570000000002
3,58,VS,6480,125,0.30743077882598613,0.2911119416918502,0.3112133442466961,0.314539594807587,345.9655476995593,1.5073046911206562,0.013119278295569763,0.08876843565860751,0.116
3,58,SG,6480,125,0.30743077882598613,0.2911119416918502,0.3112133442466961,0.314539594807587,348.2099733902754,1.433406584116298,0.015092034646400972,0.08731311625610637,18.999999999999996
2,58,AS,9120,126,0.35511609930671445,0.3558980370198822,0.3517194735682155,0.3581134743889428,368.1803474275008,1.0491280214763876,0.2289128916615924,0.06165993539225342,
2,58,DB,9120,126,0.35511609930671445,0.3558980370198822,0.3517194735682155,0.3581134743889428,371.998695384695,1.0676691664625673,0.2280113259217647,0.06395119982671414,0.21462824710309347
2,58,VS,9120,126,0.35511609930671445,0.3558980370198822,0.3517194735682155,0.3581134743889428,380.7640085671135,1.2080556422743978,0.14776913545873077,0.08196427201636804,0.116
2,58,SG,9120,126,0.35511609930671445,0.3558980370198822,0.3517194735682155,0.3581134743889428,369.96697153862783,1.0489081112623386,0.21955349744821984,0.06290404410418139,18.44813697351072
1,58,AS,20640,127,0.03134012652559677,0.2425165483055079,0.24844720560293698,0.015120255335695443,403.2910691830593,1.8889910509327574,0.06969624014535973,0.08502873235728316,
1,58,DB,20640,127,0.03134012652559677,0.2425165483055079,0.24844720560293698,0.015120255335695443,402.5704669630341,2.127723941068252,0.006737946999085468,0.09960419893210447,0.21428570000000002
1,58,VS,20640,127,0.03134012652559677,0.2425165483055079,0.24844720560293698,0.015120255335695443,401.648186960622,2.147265586723267,0.006737946999085468,0.0979575472300306,0.116
1,58,SG,20640,127,0.03134012652559677,0.2425165483055079,0.24844720560293698,0.015120255335695443,425.1463279877213,1.4388981754212957,0.21603322467704317,0.06608977471007493,18.999999999999996
2,61,AS,1680,128,0.5167491515923224,0.5126806231390388,0.5237621873984875,0.5291093056655045,373.1450103336171,1.8795977475831227,0.04470796190677184,0.08551769794578468,
2,61,DB,1680,128,0.5167491515923224,0.5126806231390388,0.5237621873984875,0.5291093056655045,359.9254971766984,2.0742157444366813,0.006737946999085468,0.09466419295196286,0.21428570000000002
2,61,VS,1680,128,0.5167491515923224,0.5126806231390388,0.5237621873984875,0.5291093056655045,364.7513174034903,2.023482694931133,0.006737946999085468,0.09815244235692903,0.116
2,61,SG,1680,128,0.5167491515923224,0.5126806231390388,0.5237621873984875,0.5291093056655045,358.6627278943779,2.0182591267816443,0.006737946999085468,0.09056968633871386,18.999999999999996
3,61,AS,1920,129,0.32990807668678857,0.3209235974467773,0.33225903960474923,0.30529662496672577,382.2962027696235,0.9554309419651326,0.38169407848789644,0.055487603760386486,
3,61,DB,1920,129,0.32990807668678857,0.3209235974467773,0.33225903960474923,0.30529662496672577,384.34076751055056,0.9511355113685698,0.38237943531100177,0.056643331199498125,0.21428570000000002
3,61,VS,1920,129,0.32990807668678857,0.3209235974467773,0.33225903960474923,0.30529662496672577,396.82958550839993,2.1393709771551084,0.006737946999085468,0.12877261482807478,0.116
3,61,SG,1920,129,0.32990807668678857,0.3209235974467773,0.33225903960474923,0.30529662496672577,387.1451076141781,1.0261502900554167,0.35925746756166826,0.06268107818581477,18.999999999999996
4,61,AS,8640,130,0.2844529044787715,0.26120182574794426,0.2792319193904558,0.28825937645792543,424.66892125430354,1.2676528319176956,0.011560681132558766,0.1137458006302022,
4,61,DB,8640,130,0.2844529044787715,0.26120182574794426,0.2792319193904558,0.28825937645792543,425.3889413352208,1.2698140203337294,0.013591119269141423,0.11506512631618782,0.21428570000000002
4,61,VS,8640,130,0.2844529044787715,0.26120182574794426,0.2792319193904558,0.28825937645792543,428.52634589031135,1.2994243076162773,0.006737946999085468,0.12502820884968194,0.116
4,61,SG,8640,130,0.2844529044787715,0.26120182574794426,0.2792319193904558,0.28825937645792543,424.3226286029385,1.2461275970765777,0.006737946999085468,0.11269413039769671,18.289706355417593
1,61,AS,12240,131,0.1988025213659428,0.19304912939165003,0.20048584986256818,0.19985215516152743,252.92883166867213,1.3893162589374293,0.008073728135107159,0.05991187363973636,
1,61,DB,12240,131,0.1988025213659428,0.19304912939165003,0.20048584986256818,0.19985215516152743,259.56782319385616,1.4130824966006965,0.008227853388878775,0.06146540691647791,0.21428570000000002
1,61,VS,12240,131,0.1988025213659428,0.19304912939165003,0.20048584986256818,0.19985215516152743,261.75314594642,1.3444284652556386,0.006737946999085468,0.06292929969331752,0.116
1,61,SG,12240,131,0.1988025213659428,0.19304912939165003,0.20048584986256818,0.19985215516152743,255.80092150256067,1.3856135843183006,0.00903929085712392,0.05858342098145671,18.78558816233266
